label,text
valid,"['take', 'us', 'shopping', 'mark', 'distract', 'isaiahd']"
valid,"['mum', 'hope', 'great', 'day', 'hoping', 'text', 'meets', 'well', 'full', 'life', 'great', 'day', 'abiola']"
valid,"['sense', 'foot', 'penis']"
valid,"['okay', 'thought', 'expert']"
valid,"['deep', 'sigh', 'miss', 'really', 'surprised', 'have', 'nt', 'gone', 'net', 'cafe', 'yet', 'get', 'do', 'nt', 'miss']"
valid,"['ssi', 'thinl', 'role', 'like', 'sachinjust', 'standing', 'others', 'hit']"
valid,"['great', 'trip', 'india', 'bring', 'light', 'everyone', 'project', 'everyone', 'lucky', 'see', 'smile', 'bye', 'abiola']"
valid,"['importantly', 'discuss', 'u']"
valid,"['kkhow', 'training', 'process']"
valid,"['ok', 'lor', 'ned', 'go', 'toa', 'payoh', 'return', 'smth', 'u', 'wan', 'send', 'wat']"
valid,"['da', 'car', 'park']"
valid,"['wish', 'holding', 'tightly', 'making', 'see', 'important', 'much', 'mean', 'much', 'need', 'life']"
valid,"['asked', 'how', 's', 'anthony', 'dad', 'bf']"
valid,"['wnevr', 'wana', 'fal', 'luv', 'vth', 'books', 'bed', 'fals', 'luv', 'vth', 'yen', 'madodu', 'nav', 'pretsorginta', 'nammanna', 'pretsovru', 'important', 'alwa', 'gud', 'eveb']"
valid,"['todaysundaysunday', 'holidayso', 'work']"
valid,"['going', 'take', 'bath', 'ill', 'place', 'key', 'window']"
spam,"['lord', 'ringsreturn', 'king', 'store', 'nowreply', 'lotr', 'june', 'chance', 'win', 'lotr', 'soundtrack', 'cds', 'stdtxtrate', 'reply', 'stop', 'end', 'txts']"
valid,"['dear', 'take', 'care', 'reaching', 'homelove', 'u', 'lot']"
valid,['staffsciencenusedusgphyhcmkteachingpc']
valid,"['emigrated', 'something', 'ok', 'maybe', 'bit', 'hopeful']"
valid,"['olol', 'printed', 'forum', 'post', 'guy', 'exact', 'prob', 'fixed', 'gpu', 'replacement', 'hopefully', 'do', 'nt', 'ignore']"
valid,"['walked', 'moms', 'right', 'stagwood', 'pass', 'right', 'winterstone', 'left', 'victors', 'hill', 'address', 'ltgt']"
valid,"['yo', 'jp', 'hungry', 'like', 'mofo']"
valid,"['creepy', 'crazy']"
valid,"['ok', 'din', 'get', 'ur', 'msg']"
valid,"['tessypls', 'favor', 'pls', 'convey', 'birthday', 'wishes', 'nimyapls', 'dnt', 'forget', 'today', 'birthday', 'shijas']"
valid,"['pathaya', 'enketa', 'maraikara', 'pa']"
valid,"['even', 'friend', 'priest', 'call']"
valid,"['u', 'lousy', 'run', 'already', 'come', 'back', 'half', 'dead', 'hee']"
valid,"['that', 's', 'said', 'bad', 'dat', 'e', 'gals', 'know', 'u', 'wat', 'u']"
valid,"['remind', 'hrs']"
valid,"['hoping', 'would', 'send', 'message', 'rent', 'due', 'do', 'nt', 'enough', 'reserves', 'completely', 'gone', 'loan', 'need', 'hoping', 'could', 'balance', 'ltgt', 'way', 'could', 'get', 'till', 'mid', 'march', 'hope', 'pay', 'back']"
valid,"['hi', 'happy', 'new', 'year', 'do', 'nt', 'mean', 'intrude', 'pls', 'let', 'know', 'much', 'tuition', 'paid', 'last', 'semester', 'much', 'semester', 'thanks']"
valid,"['hello', 'hun', 'ru', 'way', 'i', 'm', 'good', 'dates', 'guy', 'met', 'walkabout', 'far', 'meet', 'soon', 'how', 's', 'everyone', 'else']"
valid,"['lol', 'gon', 'na', 'last', 'month', 'cashed', 'left', 'ltgt', 'case', 'collecting', 'week', 'cause', 'announced', 'blog']"
spam,"['good', 'luck', 'draw', 'takes', 'place', 'th', 'feb', 'good', 'luck', 'removal', 'send', 'stop', 'customer', 'services']"
valid,"['short', 'cute', 'good', 'person', 'do', 'nt', 'try', 'prove', 'gud', 'mrng']"
valid,"['have', 'nt', 'decided', 'yet', 'eh']"
valid,"['wat', 'time', 'liao', 'still', 'got']"
valid,"['yes', 'watching', 'footie', 'worried', 'going', 'blow', 'phil', 'neville']"
valid,"['wait', 'ü', 'inside', 'da', 'car', 'park']"
valid,"['uncle', 'abbey', 'happy', 'new', 'year', 'abiola']"
valid,"['free', 'call', 'pa']"
valid,"['r', 'u', 'saying', 'order', 'slippers', 'cos', 'pay', 'returning']"
valid,"['stop', 'knowing', 'well']"
valid,"['good', 'evening', 'roger']"
valid,"['small', 'problem', 'auctionpunj', 'asking', 'tiwary']"
spam,"['free', 'entry', 'weekly', 'comp', 'chance', 'win', 'ipod', 'txt', 'pod', 'get', 'entry', 'std', 'txt', 'rate', 'tcs', 'apply', 'details']"
valid,"['telling', 'tell', 'one', 'treat', 'hi', 'hi', 'hi']"
valid,"['uncles', 'atlanta', 'wish', 'guys', 'great', 'semester']"
spam,"['st', 'wk', 'free', 'gr', 'tones', 'str', 'u', 'wk', 'txt', 'nokia', 'classic', 'nokia', 'tones', 'hit', 'polys', 'nokiap', 'polyp']"
valid,"['u', 'coming', 'pick']"
valid,"['that', 's', 'cool', 'liked', 'photos', 'sexy']"
valid,"['would', 'u', 'fuckin', 'believe', 'did', 'nt', 'know', 'thurs', 'pre', 'booked', 'cancelled', 'needs', 'b', 'sacked']"
valid,"['haha', 'better', 'late', 'ever', 'way', 'could', 'swing']"
valid,"['ok', 'finish']"
spam,"['lookatme', 'thanks', 'purchase', 'video', 'clip', 'lookatme', 'you', 've', 'charged', 'p', 'think', 'better', 'send', 'video', 'mmsto']"
valid,"['i', 've', 'barred', 'b', 'q', 'stores', 'lifethis', 'twat', 'orange', 'dungerees', 'came', 'asked', 'wanted', 'decking', 'got', 'first', 'punch']"
valid,"['messages', 'food']"
valid,"['ok', 'going', 'sleep', 'hope', 'meet']"
valid,"['wat', 'makes', 'people', 'dearer', 'de', 'happiness', 'dat', 'u', 'feel', 'u', 'meet', 'de', 'pain', 'u', 'feel', 'u', 'miss', 'dem']"
valid,"['let', 'know', 'details', 'fri', 'u', 'find', 'cos', 'i', 'm', 'tom', 'fri', 'mentionned', 'chinese', 'thanks']"
valid,"['you', 're', 'right', 'think']"
valid,"['wat', 'r', 'u']"
valid,"['ur', 'lecture']"
spam,"['sexy', 'sexy', 'cum', 'text', 'i', 'm', 'wet', 'warm', 'ready', 'porn', 'u', 'fun', 'msg', 'free', 'recd', 'msgs', 'p', 'inc', 'vat', 'cancel', 'text', 'stop']"
valid,"['customer', 'place', 'call']"
valid,"['planned', 'yet', 'going', 'join', 'company', 'jan', 'onlydon', 'know', 'happen']"
valid,"['boy', 'love', 'u', 'grl', 'hogolo', 'boy', 'gold', 'chain', 'kodstini', 'grl', 'agalla', 'boy', 'necklace', 'madstini', 'grl', 'agalla', 'boy', 'hogli', 'mutai', 'eerulli', 'kodthini', 'grl', 'love', 'u', 'kano']"
valid,"['haha', 'heard', 'text', 'you', 're', 'around']"
valid,"['ill', 'get', 'tomorrow', 'send']"
valid,"['shit', 'babe', 'thasa', 'bit', 'messed', 'upyeh', 'shudvetold', 'u', 'urgran', 'knowneway', 'illspeak', 'umoro', 'wen', 'i', 'm', 'asleep']"
valid,"['oh', 'that', 's', 'late', 'well', 'good', 'night', 'give', 'u', 'call', 'tomorrow', 'iam', 'going', 'go', 'sleep', 'night', 'night']"
valid,"['cheers', 'u', 'tex', 'mecause', 'u', 'werebored', 'yeah', 'okden', 'hunny', 'r', 'uin', 'wk', 'satsounds', 'likeyour', 'havin', 'grfun', 'j', 'keep', 'updat', 'countinlots', 'loveme', 'xxxxx']"
valid,"['sorry', 'meeting', 'ill', 'call', 'later']"
valid,"['yo', 'howz', 'u', 'girls', 'never', 'rang', 'india', 'l']"
valid,"['yeah', 'worse']"
spam,"['hard', 'live', 'chat', 'pmin', 'choose', 'girl', 'connect', 'live', 'call', 'cheap', 'chat', 'uks', 'biggest', 'live', 'service', 'vu', 'bcmwcnxx']"
valid,"['tagged', 'friends', 'seemed', 'count', 'friends']"
spam,"['heard', 'u', 'call', 'rude', 'chat', 'private', 'line', 'cum', 'wan', 'c', 'pics', 'gettin', 'shagged', 'text', 'pix', 'end', 'send', 'stop', 'sam', 'xxx']"
valid,['ok']
valid,"['long', 'time', 'remember', 'today']"
valid,"['have', 'nt', 'shopping', 'lor', 'juz', 'arrive']"
valid,"['thank', 'u', 'better', 'work', 'cause', 'feel', 'used', 'otherwise']"
valid,"['challenge', 'know']"
valid,"['much', 'ur', 'hdd', 'casing', 'cost']"
valid,"['mystery', 'solved', 'opened', 'email', 'he', 's', 'sent', 'another', 'batch', 'is', 'nt', 'sweetie']"
valid,"['ca', 'nt', 'describe', 'lucky', 'i', 'm', 'actually', 'awake', 'noon']"
spam,"['nd', 'time', 'tried', 'contact', 'u', 'u', 'prize', 'claim', 'call', 'b', 'tcsstop', 'sms', 'ppm']"
valid,"['today', 'sorry', 'day', 'ever', 'angry', 'ever', 'misbehaved', 'hurt', 'plz', 'plz', 'slap', 'urself', 'bcoz', 'ur', 'fault', 'i', 'm', 'basically', 'good']"
valid,"['cheers', 'card', 'time', 'year', 'already']"
spam,"['hot', 'live', 'fantasies', 'call', 'p', 'per', 'min', 'ntt', 'ltd', 'po', 'box', 'croydon', 'cr', 'wb', 'k']"
valid,"['people', 'see', 'msgs', 'think', 'iam', 'addicted', 'msging', 'wrong', 'bcoz', 'do', 'nt', 'know', 'iam', 'addicted', 'sweet', 'friends', 'bslvyl']"
valid,"['ugh', 'hopefully', 'asus', 'ppl', 'do', 'nt', 'randomly', 'reformat']"
valid,"['have', 'nt', 'seen', 'facebook', 'huh', 'lol']"
valid,"['mah', 'b', 'ill', 'pick', 'tomorrow']"
valid,"['still', 'otside', 'leu', 'come', 'morrow', 'maga']"
valid,"['u', 'still', 'plumbers', 'tape', 'wrench', 'could', 'borrow']"
spam,"['dear', 'voucher', 'holder', 'claim', 'weeks', 'offer', 'pc', 'please', 'go', 'httpwwwetlpcoukreward', 'tscs', 'apply']"
valid,"['vl', 'bcum', 'difficult']"
spam,"['ur', 'going', 'bahamas', 'callfreefone', 'speak', 'live', 'operator', 'claim', 'either', 'bahamas', 'cruise', 'cash', 'opt', 'txt', 'x']"
valid,"['have', 'nt', 'still', 'waitin', 'usual', 'ü', 'come', 'back', 'sch', 'oredi']"
valid,"['meeting', 'da', 'call']"
valid,"['k', 'k', 'watch', 'films']"
valid,"['cinema', 'plus', 'drink', 'appeal', 'tomo', 'fr', 'thriller', 'director', 'like', 'mac']"
valid,"['size', 'elephant', 'tablets', 'u', 'shove', 'um', 'ur', 'ass']"
valid,"['many', 'people', 'seems', 'special', 'first', 'sight', 'remain', 'special', 'till', 'last', 'sight', 'maintain', 'till', 'life', 'ends', 'take', 'cr', 'da']"
valid,"['parents', 'kidz', 'friends', 'n', 'colleagues', 'screaming', 'surprise', 'waiting', 'sofa', 'naked']"
valid,"['dunno', 'juz', 'askin', 'cos', 'got', 'card', 'got', 'salon', 'called', 'hair', 'sense', 'tot', 'da', 'one', 'ü', 'cut', 'ur', 'hair']"
valid,"['good', 'morning', 'pookie', 'pie', 'lol', 'hope', 'did', 'nt', 'wake', 'u']"
valid,"['maybe', 'woke', 'fucking', 'would', 'nt', 'problem']"
valid,"['happy', 'birthday', 'youdearwith', 'lots', 'loverakhesh', 'nri']"
valid,"['howz', 'persons', 'story']"
spam,"['nd', 'time', 'tried', 'contact', 'u', 'u', 'pound', 'prize', 'claim', 'easy', 'call', 'p', 'per', 'min', 'btnationalrate']"
valid,"['x', 'ltgt', 'going', 'get']"
valid,"['hi', 'neva', 'worry', 'bout', 'da', 'truth', 'coz', 'truth', 'lead', 'ur', 'heart', 'least', 'unique', 'person', 'like', 'u', 'deserve', 'sleep', 'tight', 'morning']"
spam,"['ur', 'awarded', 'city', 'break', 'could', 'win', 'summer', 'shopping', 'spree', 'every', 'wk', 'txt', 'store', 'skilgmetscswinawkageperwksub']"
valid,"['ur', 'paper', 'today', 'e', 'morn', 'aft']"
valid,"['lick', 'every', 'drop', 'ready', 'use', 'mouth', 'well']"
valid,"['expect', 'whenever', 'text', 'hope', 'goes', 'well', 'tomo']"
valid,"['great', 'p', 'diddy', 'neighbor', 'comes', 'toothpaste', 'every', 'morning']"
valid,"['av', 'new', 'number', 'wil', 'u', 'use', 'oneta']"
valid,"['poking', 'man', 'everyday', 'teach', 'canada', 'abi', 'saying', 'hi']"
valid,"['lor', 'change', 'suntec', 'wat', 'time', 'u', 'coming']"
valid,"['deam', 'seeing', 'online', 'shop', 'asked']"
valid,"['curious', 'cuz', 'asked']"
valid,"['nicenicehow', 'working']"
valid,"['okay', 'lor', 'wah', 'like', 'def', 'wo', 'nt', 'let', 'us', 'go', 'haha', 'say', 'terms', 'conditions']"
valid,"['haha', 'yup', 'hopefully', 'lose', 'kg', 'mon', 'hip', 'hop', 'go', 'orchard', 'weigh']"
valid,"['she', 's', 'good', 'r', 'u', 'working']"
valid,"['oh', 'yes', 'i', 've', 'little', 'weather', 'i', 've', 'kind', 'coccooning', 'home']"
valid,"['home', 'also']"
valid,"['phone', 'weirdest', 'auto', 'correct']"
valid,"['oops', 'phone', 'died', 'did', 'nt', 'even', 'know', 'yeah', 'like', 'better']"
valid,"['have', 'nt', 'mus', 'ask', 'u', 'st', 'wat', 'meet', 'lunch', 'den', 'u', 'n', 'meet', 'already', 'lor', 'u', 'wan', 'go', 'ask', 'da', 'ge', 'st', 'confirm', 'w', 'asap']"
valid,"['said', 'u', 'mind', 'go', 'bedroom', 'minute', 'ok', 'sed', 'sexy', 'mood', 'came', 'minuts', 'latr', 'wid', 'caken', 'wife']"
valid,"['oh', 'yeahand', 'hav', 'great', 'time', 'newquaysend', 'postcard', 'look', 'girls', 'i', 'm', 'goneu', 'know', 'i', 'm', 'talkin', 'boutxx']"
valid,"['got', 'divorce', 'lol', 'she', 's']"
valid,"['what', 's', 'ur', 'pin']"
valid,"['babe', 'got', 'enough', 'money', 'pick', 'bread', 'milk', 'ill', 'give', 'back', 'get', 'home']"
valid,"['want', 'snow', 'freezing', 'windy']"
spam,"['urgent', 'trying', 'contact', 'u', 'todays', 'draw', 'shows', 'prize', 'guaranteed', 'call', 'land', 'line', 'claim', 'valid', 'hrs']"
valid,"['come', 'mahal', 'bus', 'stop', 'ltdecimalgt']"
valid,"['knowthis', 'week', 'i', 'm', 'going', 'tirunelvai', 'da']"
valid,"['baby', 'promise', 'treat', 'well', 'bet', 'take', 'good', 'care']"
valid,"['like', 'hotel', 'dusk', 'game', 'think', 'solve', 'puzzles', 'area', 'thing']"
spam,"['thanks', 'ringtone', 'order', 'reference', 'number', 'x', 'mobile', 'charged', 'tone', 'arrive', 'please', 'call', 'customer', 'services']"
valid,"['hi', 'love', 'goes', 'day', 'fuck', 'morning', 'woke', 'dropped', 'cell', 'way', 'stairs', 'seems', 'alright', 'phews', 'miss']"
valid,"['well', 'must', 'pain', 'catch']"
valid,"['sorry', 'da', 'thangamits', 'mistake']"
valid,"['need', 'coz', 'never', 'go']"
valid,"['rose', 'redred', 'bloodblood', 'heartheart', 'u', 'u', 'send', 'tis', 'ur', 'friends', 'including', 'u', 'like', 'u', 'get', 'back', 'u', 'r', 'poor', 'relation', 'u', 'need', 'support', 'u', 'r', 'frnd', 'many', 'luvs', 'u', 'praying', 'god', 'marry', 'u', 'try']"
valid,"['wifehow', 'knew', 'time', 'murder', 'exactly']"
spam,"['six', 'chances', 'win', 'cash', 'pounds', 'txt', 'csh', 'send', 'cost', 'pday', 'days', 'tsandcs', 'apply', 'reply', 'hl', 'info']"
spam,"['ur', 'cashbalance', 'currently', 'pounds', 'maximize', 'ur', 'cashin', 'send', 'collect', 'pmsg', 'cc', 'po', 'box', 'tcrw']"
valid,"['feel', 'like', 'dick', 'keep', 'sleeping', 'texts', 'facebook', 'messages', 'sup', 'town']"
valid,"['plm', 'come', 'da', 'way']"
valid,"['guess', 'wants', 'alone', 'time', 'could', 'show', 'watch']"
valid,"['height', 'recycling', 'read', 'twice', 'people', 'spend', 'time', 'earning', 'money', 'money', 'spent', 'spending', 'time', 'good', 'morning', 'keep', 'smiling']"
valid,"['yup', 'ü', 'comin']"
valid,"['yes', 'princess', 'toledo']"
valid,"['aight', 'text', 'you', 're', 'back', 'mu', 'ill', 'swing', 'need', 'somebody', 'get', 'door']"
valid,"['ron', 'say', 'fri', 'leh', 'n', 'said', 'ding', 'tai', 'feng', 'ca', 'nt', 'make', 'reservations', 'said', 'wait', 'lor']"
valid,"['good', 'swimsuit', 'allowed']"
valid,"['okay', 'soon', 'best']"
valid,"['cute', 'thought', 'friendship', 'necessary', 'share', 'every', 'secret', 'ur', 'close', 'frnd', 'watever', 'u', 'shared', 'true']"
valid,"['ok', 'i', 've', 'sent', 'u', 'da', 'latest', 'version', 'da', 'project']"
valid,"['good', 'morning', 'dear', 'great', 'amp', 'successful', 'day']"
valid,"['pls', 'accept', 'one', 'day', 'begging', 'change', 'number']"
valid,"['squeeeeeze', 'christmas', 'hug', 'u', 'lik', 'frndshp', 'den', 'hug', 'back', 'u', 'get', 'u', 'r', 'cute', 'u', 'r', 'luvd', 'u', 'r', 'lucky', 'none', 'people', 'hate', 'u']"
valid,"['ok', 'anybody', 'asks', 'abt', 'u', 'tel', 'themp']"
valid,"['funny', 'fact', 'nobody', 'teaches', 'volcanoes', 'erupt', 'tsunamis', 'arise', 'hurricanes', 'sway', 'aroundn', 'teaches', 'hw', 'choose', 'wife', 'natural', 'disasters', 'happens']"
valid,"['gon', 'na', 'ring', 'weekend', 'wot']"
valid,"['also', 'track', 'lighters', 'find']"
valid,"['sorry', 'ca', 'nt', 'help']"
valid,"['babe', 'need', 'advice']"
valid,"['ill', 'leave', 'around', 'four', 'ok']"
valid,"['come', 'medical', 'college', 'pm', 'forward', 'da']"
valid,"['kkits', 'goodwhen', 'going']"
valid,"['make', 'lasagna', 'vodka']"
valid,"['hi', 'kate', 'u', 'give', 'ring', 'asap', 'xxx']"
valid,"['people', 'tour', 'thought', 'sofa', 'thing', 'sent', 'curious', 'sugar']"
valid,"['told', 'going', 'got', 'drunk']"
valid,"['fucking', 'chickened', 'messaged', 'would', 'late', 'woould', 'buzz', 'did', 'nt', 'hear', 'word']"
spam,"['congratulations', 'thanks', 'good', 'friend', 'u', 'xmas', 'prize', 'claim', 'easy', 'call', 'p', 'per', 'minute', 'btnationalrate']"
valid,"['i', 'm', 'always', 'looking', 'excuse', 'city']"
valid,"['yup', 'i', 'm', 'still', 'coffee', 'wif', 'frens', 'fren', 'drove', 'shell', 'give', 'lift']"
valid,"['shore', 'takin', 'bus']"
valid,"['u', 'gon', 'na', 'get', 'deus', 'ex']"
valid,"['send', 'email', 'mind', 'ltgt', 'times', 'per', 'night']"
spam,"['want', 'new', 'nokia', 'colour', 'phone', 'deliveredtomorrow', 'free', 'minutes', 'mobile', 'free', 'texts', 'free', 'camcorder', 'reply', 'call']"
valid,"['tap', 'spile', 'seven', 'pub', 'gas', 'st', 'broad', 'st', 'canal', 'ok']"
valid,"['ok', 'come', 'n', 'pick', 'u', 'engin']"
valid,"['never', 'wanted', 'tell', 'i', 'm', 'short', 'onedge', 'late']"
valid,"['raviyog', 'peripherals', 'bhayandar', 'east']"
valid,"['k', 'actually', 'guys', 'meet', 'sunoco', 'howard', 'right', 'way']"
spam,"['new', 'voicemail', 'please', 'call']"
valid,"['moon', 'come', 'color', 'dreams', 'stars', 'make', 'musical', 'sms', 'give', 'warm', 'peaceful', 'sleep', 'good', 'night']"
valid,"['finished', 'eating', 'got', 'u', 'plate', 'leftovers', 'time']"
valid,"['thanx', 'lot']"
valid,"['hurry', 'home', 'u', 'big', 'butt', 'hang', 'last', 'caller', 'u', 'food', 'done', 'i', 'm', 'starving', 'do', 'nt', 'ask', 'cooked']"
valid,"['lol', 'right', 'diet', 'everyday', 'cheat', 'anyway', 'i', 'm', 'meant', 'fatty']"
valid,"['great', 'day', 'beautiful', 'one']"
valid,"['happened', 'interview']"
valid,"['solve', 'case', 'man', 'found', 'murdered', 'ltdecimalgt', 'ltgt', 'afternoon', 'wife', 'called', 'police', 'police', 'questioned', 'everyone', 'wife', 'siri', 'sleeping', 'murder', 'took', 'place', 'cook', 'cooking', 'gardener', 'picking', 'vegetables', 'housemaid', 'went', 'post', 'office', 'children', 'went', 'play', 'neighbour', 'went', 'marriage', 'police', 'arrested', 'murderer', 'immediately', 'who', 's', 'reply', 'reason', 'u', 'r', 'brilliant']"
valid,"['badrith', 'chennaii', 'surely', 'pick', 'usno', 'competition']"
valid,"['tot', 'group', 'mate', 'lucky', 'have', 'nt', 'reply', 'wat', 'time', 'ü', 'need', 'leave']"
valid,"['hey', 'around', 'i', 've', 'got', 'enough', 'half', 'ten', 'owe']"
valid,"['hey', 'tmr', 'maybe', 'meet', 'yck']"
valid,"['alrite', 'sam', 'nic', 'checkin', 'ur', 'numberso', 'ittb']"
valid,"['making', 'easy', 'pay', 'back', 'ltgt', 'yrs', 'say', 'pay', 'back', 'earlier', 'get']"
valid,"['worry', 'i', 'm', 'sure', 'you', 'll', 'get']"
valid,"['gas', 'station', 'like', 'block', 'away', 'house', 'you', 'll', 'drive', 'right', 'since', 'armenia', 'ends', 'swann', 'take', 'howard']"
spam,"['someone', 'u', 'know', 'asked', 'dating', 'service', 'contact', 'ca', 'nt', 'guess', 'call', 'revealed', 'pobox', 'lshb', 'p']"
spam,"['camera', 'awarded', 'sipix', 'digital', 'camera', 'call', 'fromm', 'landline', 'delivery', 'within', 'days']"
valid,"['tuition', 'hm', 'go', 'one', 'mind']"
valid,"['i', 'm', 'smoking', 'people', 'use', 'wylie', 'smokes', 'much', 'justify', 'ruining', 'shit']"
valid,"['dear', 'good', 'morning', 'feeling', 'dear']"
valid,"['little', 'meds', 'say', 'take', 'every', 'hours', 'pain', 'back', 'took', 'another', 'hope', 'do', 'nt', 'die']"
valid,"['beautiful', 'tomorrow', 'never', 'comes', 'comes', 'already', 'today', 'hunt', 'beautiful', 'tomorrow', 'do', 'nt', 'waste', 'wonderful', 'today', 'goodmorning']"
valid,"['dunno', 'lei', 'ü', 'decide', 'lor', 'abt', 'leona', 'oops', 'tot', 'ben', 'going', 'n', 'msg']"
valid,"['hi', 'moved', 'pub', 'would', 'great', 'c', 'u', 'u', 'cud', 'come']"
spam,"['todays', 'voda', 'numbers', 'ending', 'selected', 'receive', 'award', 'hava', 'match', 'please', 'call', 'quoting', 'claim', 'code', 'standard', 'rates', 'app']"
spam,"['message', 'free', 'welcome', 'new', 'improved', 'sex', 'dogging', 'club', 'unsubscribe', 'service', 'reply', 'stop', 'msgsp']"
valid,"['honeybee', 'said', 'i', 'm', 'sweetest', 'world', 'god', 'laughed', 'amp', 'said', 'waitu', 'havnt', 'met', 'person', 'reading', 'msg', 'moral', 'even', 'god', 'crack', 'jokes', 'gmgngegn']"
valid,"['ever', 'easier']"
spam,"['rct', 'thnq', 'adrian', 'u', 'text', 'rgds', 'vatian']"
valid,"['stop', 'calling', 'everyone', 'saying', 'might', 'cancer', 'throat', 'hurts', 'talk', 'ca', 'nt', 'answering', 'everyones', 'calls', 'get', 'one', 'call', 'i', 'm', 'babysitting', 'monday']"
valid,"['it', 'll', 'tough', 'ill']"
valid,"['i', 'm', 'gonnamissu', 'muchi', 'would', 'say', 'il', 'send', 'u', 'postcard', 'buttheres', 'aboutas', 'much', 'chance', 'merememberin', 'asthere', 'ofsi', 'breakin', 'contract', 'luv', 'yaxx']"
